place_id,nombre,plaza,direccion,telefono,sitio_web,mcc,familia,payment_signal,signal_evidence,intent_score,eligible,disqualifier,outreach_message,rationale,resenas_totales,calificacion,trace_id,schema_version
ChIJH6ivlywdzoURryjNsFHEqhE,Panadería Guadalupe,Ciudad de México,"Sur 8 & Manuel Ávila Camacho, Sur 8 165, Guadalupana, 56616 Valle de Chalco Solidaridad, Méx., Mexico",55 8253 8487,,5462,Ventas al detalle (Retail),confirmed_no_card,campo de Google: solo efectivo,70,True,,"Hola, en Panaderia Guadalupe vemos que tus cobros son solo en efectivo. Con una terminal Konfio puedes aceptar tarjetas de debito y credito, permitiendo que tus clientes compren mas pan sin preocuparse por traer suelto.",Panadería que opera únicamente en efectivo según datos de medios de pago.,12,4.6,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJJeaeZdLsYoYR2gxO-eio390,Tortillería Fany,Monterrey,"Eugenio A. Benavides 102-S TORTILLERIA, Moises Sáenz, 66613 Cdad. Apodaca, N.L., Mexico",81 8385 1048,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,70,True,,"Hola, vi que en Tortillería Fany actualmente solo recibes efectivo. Si tus clientes pudieran pagarte con tarjeta con una terminal Konfío, asegurarías más ventas diarias y construirías historial con tu facturación. ¿Platicamos para enviarte una terminal?",Tortillería con cobro confirmado en efectivo.,19,4.4,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJNy1JQ-4dzoURAAWeZ3nORNY,"Comida Casera ""El sazón de Doña Finita""",Ciudad de México,"Av. Lombardo Toledano, Sur 14 &, Niños Heroes, 56610 Valle de Chalco Solidaridad, Méx., Mexico",55 2230 8874,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,70,True,,"Hola, vi las buenas opiniones de Comida Casera El sazón de Doña Finita. Noté que solo aceptas efectivo; con la terminal Konfío puedes empezar a recibir tarjetas, cobrando más rápido en horas pico y aumentando tus consumos por mesa.",Restaurante de comida casera con buenas calificaciones y solo efectivo.,5,4.6,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJO9IYGAnj0YURWvCzVN986dE,"Panadería y pastelería "" la Tradicional""",Ciudad de México,"Av. el Puerto 2044, Xochiaca, 56350 Chimalhuacán, Méx., Mexico",56 3514 7110,,5462,Ventas al detalle (Retail),confirmed_no_card,campo de Google: solo efectivo,70,True,,"Hola, noté que en Panadería y pastelería La Tradicional actualmente cobran solo en efectivo. Con la terminal Konfío puedes ofrecer cobro con tarjeta a tus clientes para sus pasteles y pedidos especiales sin complicaciones. ¿Te paso más detalles sobre cómo adquirirla?",Panadería y pastelería con confirmación estructurada de solo efectivo.,5,5.0,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJ-1hhdGwDzoUR5D3XwDN2kdc,COCINA LUPITA,Ciudad de México,"Buena Suerte, Las Arboledas, Tláhuac, 13210 Ciudad de México, CDMX, Mexico",55 5840 2514,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,70,True,,"Hola, noté que en COCINA LUPITA actualmente solo cobras en efectivo. Con una terminal Konfío puedes aceptar cualquier tarjeta y brindar mayor comodidad a quienes van a comer contigo. ¿Te gustaría probarla?",Restaurante de comida corrida con confirmación de operación exclusiva en efectivo.,13,4.5,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJJREbIwkdzoURpuFuVwne-rE,"Tortillería ""Del Pueblo""",Ciudad de México,"Diego Cayetano Zapata 49, San Sebastián, Tláhuac, 13093 Ciudad de México, CDMX, Mexico",55 8170 9181,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,70,True,,"Hola, vi que en Tortilleria Del Pueblo solo aceptas pagos en efectivo. Con la terminal Konfio puedes habilitar el cobro con tarjeta para no perder compras de clientes que van al dia.",Tortillería local sin aceptación de pagos electrónicos.,,,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJcfaBdWoCzoUR7_Pg1IHaRhc,MISCELANEA Peritlahuac,Ciudad de México,"Esquina Av Tlahuac, Anillo Perif. Canal de Garay 22, Año de Juárez, Iztapalapa, 09780 Ciudad de México, CDMX, Mexico",55 5555 5555,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,68,True,,"Hola, vi que en Miscelánea Peritlahuac actualmente solo aceptan efectivo. Con la terminal Konfío puedes recibir pagos con tarjeta de débito y crédito, facilitando la compra de tus clientes sobre Periférico y aumentando tus ventas. ¿Te comparto opciones?",Miscelánea comercial sobre avenida principal confirmada solo en efectivo.,6,3.8,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJC52kEq0CzoURtBTmSbTrXYU,Miscelánea Xalpa,Ciudad de México,"Calle uvas Mz 36 Lt 15 A, Xalpa, Iztapalapa, 09640 Ciudad de México, CDMX, Mexico",55 5232 1100,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,68,True,,"Hola, vi que en Miscelánea Xalpa solo estás cobrando en efectivo. Con una terminal Konfío puedes aceptar pagos con tarjeta, evitar perder clientes sin cambio y respaldar el crecimiento de tu tienda. ¿Te gustaría probarla?",Miscelánea tradicional con registro de cobro únicamente en efectivo.,13,4.3,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJ5cmMDNgB0oURRlCY3k3b3tI,MISCELANANEA ROSY,Ciudad de México,"Avestruz 20, Bellavista, Álvaro Obregón, 01140 Ciudad de México, CDMX, Mexico",55 5271 9611,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, vi que en Miscelánea Rosy solo reciben efectivo. Con una terminal Konfío puedes cobrar con tarjeta de crédito o débito a tus clientes, aumentar tus ventas diarias y construir historial para crecer tu negocio. Te mando información sin compromiso.",Miscelánea con confirmación en Google de cobro únicamente en efectivo.,3,3.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJseSUnvHtYoYRtXldQ3wzo9s,Tortillería Toñita,Monterrey,"Av Afganistán 511, Prados de La Cieneguita, 66636 Cdad. Apodaca, N.L., Mexico",81 1764 8887,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, en Tortillería Toñita atiendes a familias de la zona diariamente y vemos que cobras solo en efectivo. Integrar cobro con tarjeta te ayuda a no perder ventas de quienes no traen morralla. ¿Te gustaría conocer nuestra terminal práctica y sin contratos forzosos?",Tortillería con señal estructurada de solo efectivo.,15,3.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ3c_LTAD_0YURKV82UtMyevU,Tortillería Tlaolli,Ciudad de México,"C. Alfonso Toro 1254, Sector Popular, Popular, Iztapalapa, 09060 Ciudad de México, CDMX, Mexico",55 1385 7340,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, en Tortillería Tlaolli tienes muy buena valoración de tus clientes, pero actualmente operas solo con efectivo. Aceptar tarjetas agiliza la atención en mostrador y te da ventaja con los vecinos de Iztapalapa. ¿Te gustaría conocer nuestra terminal punto de venta?",Tortillería que únicamente acepta efectivo según información de Google.,10,4.6,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJP0Q8Ynz_0YURT8JRj72-qJc,Miscelánea El Planeta,Ciudad de México,"C. 7 46-Loc A, San Pedro de los Pinos, Benito Juárez, 03800 Ciudad de México, CDMX, Mexico",55 6307 0087,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, veo que atiendes tu miscelánea en San Pedro de los Pinos en efectivo. Con una terminal Konfío puedes empezar a cobrar con tarjeta fácilmente y no dejar ir ninguna venta. ¿Te muestro cómo funciona?",Miscelánea pequeña con señal confirmada de solo efectivo en datos de Google.,1,1.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJmVXo3yUB0oURSWxV4YQ5TKE,Miscelánea La Guadalupana,Monterrey,"General, C. Gobernador M. González Calderón 33, Observatorio, Miguel Hidalgo, 11860 Ciudad de México, CDMX, Mexico",33 3183 4066,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, vi que en Miscelánea La Guadalupana cobras solo en efectivo. Con una terminal Konfío puedes aceptar tarjetas y no perder ventas cuando tus clientes no traigan cambio. Todo fácil y sin trámites complicados. Te mando información rápida para tu negocio.",Miscelánea con confirmación de cobro exclusivo en efectivo.,3,3.7,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ41bUtjD00YURkKXA9fguTm4,Todo Para El Panadero,Ciudad de México,"Central de abastos Tultitlán, bodega 32, San Antonio Manzana 001 nave 1, Sin Nombre, 54910 Fuentes del Valle, Méx., Mexico",55 5890 0386,https://todoparaelpanaderotultitlan.getnetstore.mx/,5441,Ventas al detalle (Retail),unknown,,65,False,sin señal de compra: unknown,"Hola, vi el gran volumen de clientes e insumos que manejan en Todo Para El Panadero en Tultitlán. Para agilizar el cobro en mostrador, una terminal Konfío les permite aceptar tarjeta sin filas lentas.",Proveedor mayorista/minorista de materias primas e insumos para repostería y panadería.,318,4.4,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJb20NB5VRL4QR0yiUQ9KMHy0,Tlapaleria La Morenita,Guadalajara,"C. Valle de los Fresnos 275, Hacienda de Los Eucaliptos, 45640 Tlajomulco de Zúñiga, Jal., Mexico",33 3222 8116,,5251,Refacciones y ferretería,inferred_no_card,ya que no tenían cambio y fue pura moneda,65,True,,"Hola, leí excelentes opiniones sobre la atención en Tlapalería La Morenita, aunque mencionan batallar con el cambio de efectivo. Con la terminal Konfío evitas problemas con monedas y aceptas cobros exactos con tarjeta de inmediato.",Tlapalería con evidencia en reseñas de fricciones operativas por manejo de efectivo.,11,4.9,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJfXzhM38fzoURCjtwy4rkEDs,"Merceria y Boneteria ""DOÑA ELO""",Ciudad de México,"Rubi Manzana 150 Lote 11, Nueva San Isidro, 56605 Chalco de Díaz Covarrubias, Méx., Mexico",55 7013 2454,,5949,Ventas al detalle (Retail),confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, vi que en Mercería y Bonetería Doña Elo solo aceptas efectivo. Integrar una terminal para cobros con tarjeta te ayuda a no perder ventas de manualidades o telas y registrar tus ingresos. ¿Te interesa saber más?",Mercería y bonetería de barrio con señal confirmada de solo efectivo.,6,4.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ-0gV-RIdzoUROBIBLTUzKWw,Tortilleria Nealtican,Ciudad de México,"Av, Soto y Gama esquina, Poniente. 11 local 1, Alfredo del Mazo, 56343 Valle de Chalco Solidaridad, Méx., Mexico",55 6735 7637,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, vi que en Tortillería Nealtican en Valle de Chalco solo cobran en efectivo. Aceptar pagos con tarjeta y contactless te ayuda a agilizar la fila y sumar más ventas diarias. ¿Te gustaría conocer la terminal Konfío?",Tortillería local con cobro exclusivo en efectivo según Google.,7,3.9,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJFXpo_NK1KIQRvANaI4JyNQ8,Tortillería y Molino Del Maizal,Guadalajara,"C. Francisco Villa 340, Jauja, 45428 Tonalá, Jal., Mexico",33 1593 1164,http://www.facebook.com/TortilleriaDelMaizal,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, vi que en Tortillería y Molino Del Maizal actualmente solo manejan efectivo. Con la terminal Konfío puedes habilitar cobros con tarjeta para pedidos grandes y venta diaria de forma rápida. ¿Te gustaría conocer cómo funciona?",Molino y tortillería confirmado como cobro exclusivo en efectivo.,11,4.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJEWQiUk-3KIQR1JxAadtILoY,Consultorio Dental La Noria,Guadalajara,"La Vereda 114, La Noria, 45404 Tonalá, Jal., Mexico",33 1572 7184,https://wa.me/+523315727184?text=Hola!+Me+gustar%C3%ADa+obtener+mas+informaci%C3%B3n+de+sus+servicios,8011,Médicos y dentistas,unknown,,65,False,sin señal de compra: unknown,"Hola, vi las buenas resenas de Consultorio Dental La Noria en tratamientos y brackets. Con la terminal Konfio puedes ofrecer cobro con tarjeta a tus pacientes para facilitar pagos de procedimientos y presupuestos.",Consultorio dental clasificado bajo médicos y dentistas.,50,4.9,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJizWqBsbBYoYRZ2dDST2yYqU,Tortillería Ruiz,Monterrey,"Roma 26, Tacubaya, 67184 Guadalupe, N.L., Mexico",81 8393 1545,https://www.facebook.com/TortilleriaRuiz/,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, veo que Tortillería Ruiz cuenta con excelente valoración entre tus clientes. Al registrar que cobras solo en efectivo, contar con la terminal Konfío te permite aceptar cobros digitales y tarjeta de forma rápida en tu mostrador. ¿Te interesa recibir más información?",Tortillería que registra operación exclusiva de efectivo.,11,4.8,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJezkIZf5TL4QRDKtw7C92x9I,Tortilleria los Trillizos,Guadalajara,"Prolongacion Mariano Escobedo 81-A, 45640 Tlajomulco de Zúñiga, Jal., Mexico",33 2506 7574,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, veo que en Tortilleria los Trillizos despachan a diario recibiendo solo efectivo. Con una terminal Konfío puedes aceptar pagos con tarjeta y cobros sin contacto para hacer las filas más rápidas. ¿Te gustaría probarla?",Tortillería local con cobro exclusivo en efectivo en datos de Google.,5,4.6,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJ7wrF6KQdzoURVPcVDlbqNEg,Cocina Económica Antojitos Vane,Ciudad de México,"Tecamazuchitl 9, Santa Catarina Yecahuizotl, 13210 Xico, Méx., Mexico",55 5860 3875,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, notamos que en Cocina Economica Antojitos Vane preparan platillos muy recomendados y que solo aceptan efectivo. Con una terminal Konfio podrias aceptar pagos con tarjeta y no perder ventas cuando tus clientes no traigan cambio. ¿Te comparto informacion?",Fonda de comida preparada con señal verificada de solo recibir efectivo.,19,4.3,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJLQa7QrazKIQRKdbpwCNjHp4,Tortillería La Guadalupana,Guadalajara,"Calle Venustiano Carranza 245, San Juan, 45500 San Pedro Tlaquepaque, Jal., Mexico",33 3816 4950,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, en Tortilleria La Guadalupana tienen muy buena calificacion pero vemos que solo aceptan efectivo. Con una terminal Konfio podras aceptar pagos con tarjeta de forma rapida y comoda para tus clientes. ¿Te gustaria recibir una propuesta?",Tortilleria con buena recepcion en su localidad y necesidad de cobro con tarjeta.,17,4.5,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJI9fLpevj0YUR-YgTSaNlRQY,Tortillería el Molinito,Ciudad de México,"C. Canoas 17, San Pedro Parte Baja, San Pedro, 56334 Chimalhuacán, Méx., Mexico",55 5054 2869,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, en Tortillería el Molinito solo reciben efectivo. Una terminal Konfío te permite aceptar cobros con tarjeta de débito o crédito de manera rápida y sin complicaciones.",Tortillería registrada con solo efectivo como método de pago.,14,4.5,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJ-9qDc_sCzoUREHKQokgzIv4,Cocina Economica LA PILI,Ciudad de México,"Amado Nervo 98, Santa Ana Poniente, Tláhuac, 13300 Ciudad de México, CDMX, Mexico",55 6850 8475,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, vi que en Cocina Economica LA PILI actualmente solo aceptas efectivo. Al sumar una terminal Konfío puedes cobrar con cualquier tarjeta a la hora de la comida, aumentando tu consumo promedio y construyendo historial de ventas. ¿Te comparto los detalles?",Cocina económica registrada con cobro únicamente en efectivo.,13,3.8,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJHYJRsqCzKIQRnnvtBNLQSjE,"Tortilleria Las Alteñitas, San Pedro Tlaquepaque.",Guadalajara,"Calle Emilio Carranza 153, De Santiago, 45500 San Pedro Tlaquepaque, Jal., Mexico",33 1829 7739,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, en Tortilleria Las Alteñitas ofrecen excelente producto pero solo manejan efectivo. Con la terminal Konfío puedes empezar a aceptar cobros con tarjeta sin complicaciones y sumar más ventas. ¿Te gustaría recibir informes?",Tortillería en Tlaquepaque con confirmación de solo efectivo.,2,5.0,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJrdvHNQLv0oURCuPYDxjMOA8,Miscelánea Guadalupe,Monterrey,"Constitución Manzana 043, Aquiles Serdan, 50610 El Oro de Hidalgo, Méx., Mexico",711 125 1429,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, noté que en Miscelánea Guadalupe solo están cobrando en efectivo. Con una terminal Konfío puedes recibir pagos con tarjeta de débito y crédito fácilmente, atrayendo más vecinos. ¿Te interesa conocerla?",Miscelánea con bajo volumen de reseñas que solo opera con efectivo.,1,2.0,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJY6rXkCn70YURNQ-5JDag1r0,Miscelánea Jorge,Ciudad de México,"Av. Luis Yuren 257, El Risco CTM, Gustavo A. Madero, 07090 Ciudad de México, CDMX, Mexico",55 2431 8579,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, vi que en Miscelánea Jorge manejas solo efectivo. Con una terminal Konfío puedes empezar a aceptar cobros con tarjeta y hacer crecer las ventas de tu tienda sin complicaciones.","Miscelánea que solo acepta efectivo según datos de Google, clasificada bajo el giro de abarrotes y misceláneas.",14,4.8,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJu3uTr4ezKIQR7oQpAluY49g,Tortillería y Molino la soledad,Guadalajara,"Pirul 11-A, Lomas de La Soledad, 45403 Tonalá, Jal., Mexico",33 1187 3211,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, qué buen servicio dan en Tortillería y Molino la soledad en Tonalá. Noté que solo aceptan efectivo; con una terminal Konfío puedes empezar a aceptar cobros con tarjeta y sumar ventas diarias. ¿Te gustaría que te cuente más?",Tortillería y molino local que requiere terminal para diversificar cobros.,3,5.0,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJ27BJPWUDzoURTtwliclQkZE,COCINA ECONOMICA DOS CON TODO EL SABOR QUE TE HACE VOLVER!!!,Ciudad de México,"Av. San Lorenzo, San Juan, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",56 2577 4940,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, vi que en Cocina Economica Dos solo aceptan efectivo. Con la terminal Konfio puedes empezar a cobrar con tarjeta las comidas del dia, facilitando el pago a tus comensales y construyendo historial comercial.",Cocina económica con poco volumen registrado pero confirmada en solo efectivo.,2,5.0,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJD7S9AbcczoURLy_pmugT2iU,Cocina Económica La Tía Maros,Ciudad de México,"Francisco Javier Mina 47, La Asunción, Tláhuac, 13000 Ciudad de México, CDMX, Mexico",55 5842 9786,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,65,True,,"Hola, vi que en Cocina Economica La Tia Maros reciben solo efectivo. Con una terminal Konfio puedes aceptar tarjetas de credito y debito facilmente, ofreciendo mas comodidad a tus comensales. Quieres ver nuestras opciones?",Restaurante economico en Tlahuac con solo efectivo confirmado.,11,4.4,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
